Links,Claims,,,
https://thelogicalindian.com//fact-check/farmers-protest-26634,Old videos revived to portray violence on Republic Day was instigated by Delhi Police,,,3-Feb-21
https://thelogicalindian.com//fact-check/spinwheel-by-tata-26633,"A link purportedly from Tata claims of organizing a Valentine's Day quiz, winner of which will get Phone as a reward",,,3-Feb-21
https://thelogicalindian.com//fact-check/mumbai-suburban-train-26631,"A video is being circulated on social media with the claim that it shows the rush at Borivali station in Mumbai on February 1, the day suburban trains resumed for the general public after a 10-month gap",,,3-Feb-21
https://thelogicalindian.com//fact-check/farmers-protests-dhoni-26629,An old photograph from June 2020 of Dhoni with his new purchase of a tractor went viral with a false claim of Dhoni supporting the ongoing farmers' protest,,,3-Feb-21
https://thelogicalindian.com//fact-check/fake-viral-post-about-farmers-protest-about-civilian-posed-as-a-cop-26628,"A photograph of a man in riot gear is being circulated on social media claiming that he, being a common man, posed as a policeman during farmers' protest and carried out violence",,,3-Feb-21
https://thelogicalindian.com//fact-check/farmers-protest-26603,A police officer's video without a badge and a BJP leader's picture juxtaposed together has gone viral claiming both the people are same,,,2-Feb-21
https://thelogicalindian.com//fact-check/farmers-protest-26602,An old video of Delhi police breaking CCTV cameras has gone viral with the claim of it from ongoing farmers' protest,,,2-Feb-21
https://thelogicalindian.com//fact-check/budget-2021-26601,Media organisation and social media users claimed that Finance Minister Nirmala Sitharaman has announced exemption of income tax to senior citizens above 75 years of age in Budget 2021,,,2-Feb-21
https://thelogicalindian.com//fact-check/a-false-news-about-covid-19-vaccination-about-thailand-health-minister-26598,A viral video showing a man frightened to take an injection from the doctor is making rounds on social media with the claim of it showing the Health Minister of Thailand who is scared of taking COVID-19 vaccine,,,2-Feb-21
https://thelogicalindian.com//fact-check/arvind-kejriwal-26576,An edited video of Delhi's Chief Minister Arvind Kejriwal has gone viral on social media with the claim that he supported the contentious farm laws,,,1-Feb-21
https://thelogicalindian.com//fact-check/farmers-protest-26563,"A video of a police officer chanting 'Jai Hind, Jai Jawan, Jai Kisan' has gone viral with the claim of 200 cops of Delhi police resigning in solidarity with farmers' protest",,,1-Feb-21
https://thelogicalindian.com//fact-check/farmers-protest-26488,A collage of three images of the burning vehicle is being shared on social media claiming it is of mayhem that happened on the roads of Delhi on Republic Day,,,29-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26487,Media reported that the locals gathered at the Singhu border and raised slogans against the protesting farmers,,,29-Jan-21
https://thelogicalindian.com//fact-check/new-york-times-26486,A WhatsApp message claiming that Editor-in-Chief of The New York Times has called Prime Minister Narendra Modi one of the greatest leaders of the world has gone viral,,,29-Jan-21
https://thelogicalindian.com//fact-check/joe-biden-26464,Social media users are sharing posts claiming all South Asian countries but India was invited in the swearing-in ceremony of Joe Biden as the 46th US President,,,28-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26462,"A video from California, United States, is being shared on social media with a fake claim of farmers disrespecting the Indian national flag during the ongoing farmers protest in Delhi",,,28-Jan-21
https://thelogicalindian.com//fact-check/republic-day-26458,An Image is being circulated on social media to compare the tableau at the Republic day parade during the terms of Akhilesh Yadav and Yogi Adityanath,,,28-Jan-21
https://thelogicalindian.com//fact-check/republic-day-26429,A video of the tableau of Delhi at Republic Day parade is being shared on social media claiming Delhi's tableau represented Islamic culture and only played Azaan,,,27-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26422,Social media is filled with posts claiming farmers protesting in Delhi unfurled Khalistani flag at the Red Fort and removed the Indian National flag,,,27-Jan-21
https://thelogicalindian.com//fact-check/tractor-rally-26421,A video of tractors parading in Germany Before Christmas shared with fake claims of Indian Farmers Rehearsing for Republic Day,,,27-Jan-21
https://thelogicalindian.com//fact-check/fact-check-portrait-unveiled-by-president-ram-nath-kovind-at-rashtrapati-bhavan-is-of-netaji-subhash-chandra-bose-26379,"Social media falsely claim President Ram Nath Kovind unveiled the portrait of actor Prosenjit Chatterjee, who played the role of Netaji Subhash Chandra, in Rashtrapati Bhavan instead of Netaji's portrait",,,25-Jan-21
https://thelogicalindian.com//fact-check/fact-check-clip-of-mamata-banerjees-2018-video-shared-to-portray-her-as-muslim-appeaser-26378,A video of Mamata Banerjee goes viral in which she is saying Islamic verses,,,25-Jan-21
https://thelogicalindian.com//fact-check/fact-check-no-uttar-pradesh-government-will-not-shut-madrasas-that-do-not-celebrate-republic-day-26371,A facebook post speculating madrasas in Uttar Pradesh will be shut by the state government if not celebrates Republic Day goes viral on social media,,,25-Jan-21
https://thelogicalindian.com//fact-check/narendra-modi-26342,An old video from Gujarat showing the demolition of temples is viral claiming Prime Minister Narendra Modi demolished 50 temples to give the land to Ambani,,,23-Jan-21
https://thelogicalindian.com//fact-check/letter-to-joe-biden-26341,A letter claiming to be the one written by former United States President Donald Trump to newly elected President Joe Biden while leaving the Oval office has gone viral on social media,,,23-Jan-21
https://thelogicalindian.com//fact-check/vaccines-26326,"A pamphlet with details of a number of ""harmful"" ingredients used in the manufacturing of vaccines for which one should not take the jab is viral on social media",,,22-Jan-21
https://thelogicalindian.com//fact-check/raul-gandhi-26324,A part of an old video of Rahul Gandhi addressing a rally in Madhya Pradesh has gone viral on social media to falsely portray that he is against the farm loan waiver,,,22-Jan-21
https://thelogicalindian.com//fact-check/coronavirus-vaccine-26304,A video of the District Health Officer of Tumkur and Principal of a government nursing college of the district has gone viral on social media claiming both just posed for the camera and did not take the coronavirus vaccine in real,,,21-Jan-21
https://thelogicalindian.com//fact-check/child-kidnapping-26299,A video of a murder of a minor done by a relative over an ongoing family feud is being shared online with the fake claim of child-kidnapping,,,21-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26298,An old video of a person sprinkling water on wheat sacks is being made viral on social media with the claim that farmers from Punjab deliberately rot foodgrains bought at MSP to sell them to breweries,,,21-Jan-21
https://thelogicalindian.com//fact-check/child-kidnapping-26248,A video is being circulated on WhatsApp to create fear among the public,,,19-Jan-21
https://thelogicalindian.com//fact-check/chandrikapersad-santokhi-26246,"Many social media users and media organisations claimed that President of the Republic of Suriname, Chandrikapersad Santokhi, is going to be the chief guest of Republic Day parade",,,19-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26245,An image of Coca-Cola bottles labelled with pro-farmers' protest quotes is viral on social media claiming that Coca-Cola has come out in solidarity with the farmers' protest,,,19-Jan-21
https://thelogicalindian.com//fact-check/the-news-minute-26220,Morphed screenshot of an article by The News Minute on Kerala cricketer Mohammad Azharuddeen is viral on social media claiming that the media organisation is misrepresenting Muslims,,,18-Jan-21
https://thelogicalindian.com//fact-check/bjp-delhi-26219,A letter purportedly written by BJP Delhi to incite its workers for violence against protesting farmers is viral on social media,,,18-Jan-21
https://thelogicalindian.com//fact-check/rajnath-singh-26216,An old video of BJP leaders giving memorandum to the then Home Minister and current Defence Minister Rajnath Singh against SC/ST Act is being shared with a fake claim of BJP leaders seeking repeal of farm laws,,,18-Jan-21
https://thelogicalindian.com//fact-check/chinese-fdi-26202,PIB Fact Check refuted the claim of Congress that FDI from China has drastically increased during PM Narendra Modi's rule,,,18-Jan-21
https://thelogicalindian.com//fact-check/kerala-madrasa-26185,A letter which claims that the Kerala government spends lavishly on Madarsas and it costs huge money to the state exchequer has gone viral,,,16-Jan-21
https://thelogicalindian.com//fact-check/ayodhya-ram-temple-26184,Many social media accounts are claiming that the Reliance group has donated a solar power plant to Ram Mandir in Ayodhya,,,16-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26183,An old video of BJP leaders giving memorandum to the then Home Minister and current Defence Minister Rajnath Singh against SC/ST Act is being shared with a fake claim of BJP leaders seeking repeal of farm laws,,,16-Jan-21
https://thelogicalindian.com//fact-check/bird-flu-26163,Many social media users are claiming that the bird flu is a myth and birds are dying due to the 5G spectrum trial done by Reliance Jio,,,15-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26157, Old Image Of Sikh Man Offering Namaz Revived To Malign Farmers' Protest ,,,15-Jan-21
https://thelogicalindian.com//fact-check/siddiqullah-chowdhury-26156,A video of West Bengal's TMC leader Siddiqullah Chowdhury waving a stick at a crowd is viral with a claim of him hurling stick at those who were agitating against the road blockade caused due to his protest,,,15-Jan-21
https://thelogicalindian.com//fact-check/makhdum-ali-mahimi-dargah-26140,A video of an age-old tradition of Mumbai Police Paying Homage at Mahim Dargah during Urs is being shared to target Shiv Sena claiming that police officials are paying obeisance at the shrine for the first time,,,14-Jan-21
https://thelogicalindian.com//fact-check/mahapanchayat-rally-26116,Dainik Jagran and News 18 reported that Haryana's Chief Minister Manohar Lal Khattar cancelled his Mahapanchayat rally due to bad weather,,,13-Jan-21
https://thelogicalindian.com//fact-check/farmers-protest-26114,An old image of a Sikh man offering namaz in a mosque is viral with the claim of it belonging to the ongoing farmers' protest,,,13-Jan-21
